timestamp,ts,run_id,system,scenario,phase,relation,shard_id,node_name,node_port,is_hotspot_shard,hot_key
2026-05-11T16:08:32+0000,1778515712.933525,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102019,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335268,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102020,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335284,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102021,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335299,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102022,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335318,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102023,citus-worker-0,5432,True,3000
2026-05-11T16:08:32+0000,1778515712.9335334,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102024,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335368,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102025,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335382,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102026,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335399,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102027,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.933541,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102028,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.933543,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102029,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335446,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102030,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335468,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102031,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335485,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102032,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335508,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102033,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335523,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102034,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.933554,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102035,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335556,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102036,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335577,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102037,citus-worker-2,5432,False,3000
